ga_session_id,user_id,country,device,session_start,session_end,events_count,add_to_cart_count,begin_checkout_count,purchase_count,converted,session_duration_seconds,session_revenue
6900,18881,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,81,0
6901,4516,US,mobile,2020-12-05,2020-12-05,26,24,2,0,FALSE,81,0
6902,18890,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,86,0
6903,913,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,131,0
6904,11786,US,mobile,2020-12-05,2020-12-05,26,24,2,0,FALSE,51,0
6905,15343,CA,mobile,2020-12-05,2020-12-05,26,24,2,0,FALSE,78,0
6906,26156,IN,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,81,0
6907,919,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,78,0
6908,924,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,80,0
6909,11799,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,81,0
6910,11800,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,82,0
6911,928,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,83,0
6912,22499,KW,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,84,0
6913,26176,GB,mobile,2020-12-05,2020-12-05,26,24,2,0,FALSE,104,0
6914,22501,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,203,0
6915,26178,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,86,0
6916,8218,GB,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,83,0
6917,940,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,79,0
6918,941,IN,mobile,2020-12-05,2020-12-05,26,24,2,0,FALSE,80,0
6919,942,US,mobile,2020-12-05,2020-12-05,26,24,2,0,FALSE,83,0
6920,29806,TW,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,82,0
6921,4562,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,131,0
6922,22512,US,desktop,2020-12-05,2020-12-05,26,24,2,0,FALSE,81,0
6923,8224,MX,mobile,2020-12-05,2020-12-05,26,24,2,0,FALSE,81,0
6924,13652,TW,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,132,0
6925,20795,RS,mobile,2020-12-08,2020-12-08,26,24,2,0,FALSE,84,0
6926,31703,US,tablet,2020-12-08,2020-12-08,26,24,2,0,FALSE,81,0
6927,6457,US,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,84,0
6928,13662,IN,mobile,2020-12-08,2020-12-08,26,24,2,0,FALSE,85,0
6929,2820,MX,mobile,2020-12-08,2020-12-08,26,24,2,0,FALSE,92,0
6930,28073,TW,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,107,0
6931,17237,US,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,329,0
6932,10123,US,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,84,0
6933,24449,US,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,80,0
6934,13668,IN,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,101,0
6935,31714,US,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,93,0
6936,28081,US,mobile,2020-12-08,2020-12-08,26,24,2,0,FALSE,80,0
6937,20817,TR,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,132,0
6938,20821,US,mobile,2020-12-08,2020-12-08,26,24,2,0,FALSE,83,0
6939,2583,IN,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,372,0
6941,2835,US,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,90,0
6942,6474,US,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,86,0
6943,20825,ES,mobile,2020-12-08,2020-12-08,26,24,2,0,FALSE,84,0
6944,31724,CA,mobile,2020-12-08,2020-12-08,26,24,2,0,FALSE,81,0
6945,13680,US,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,80,0
6946,6478,US,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,85,0
6947,2847,FI,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,143,0
6948,10136,CA,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,204,0
6949,20831,ES,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,84,0
6950,17252,US,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,90,0
6951,20836,IN,mobile,2020-12-08,2020-12-08,26,24,2,0,FALSE,82,0
6952,17260,FR,mobile,2020-12-08,2020-12-08,26,24,2,0,FALSE,82,0
6953,28104,DK,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,82,0
6954,28105,US,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,84,0
6955,6494,KR,desktop,2020-12-08,2020-12-08,26,24,2,0,FALSE,81,0
6956,28093,US,desktop,2020-12-08,2020-12-08,26,12,14,0,FALSE,179,0
6957,30221,PL,mobile,2020-12-12,2020-12-12,26,24,2,0,FALSE,82,0
6958,4997,PT,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,82,0
6959,15784,US,mobile,2020-12-12,2020-12-12,26,24,2,0,FALSE,84,0
6960,1349,RO,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,100,0
6961,30232,GB,mobile,2020-12-12,2020-12-12,26,24,2,0,FALSE,83,0
6962,5002,US,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,81,0
6963,26608,US,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,82,0
6964,30238,US,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,85,0
6965,5003,IN,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,84,0
6966,19313,GB,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,79,0
6967,12213,CA,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,79,0
6968,22928,US,mobile,2020-12-12,2020-12-12,26,24,2,0,FALSE,82,0
6969,8643,CA,mobile,2020-12-12,2020-12-12,26,24,2,0,FALSE,82,0
6970,30245,BE,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,183,0
6971,8646,US,mobile,2020-12-12,2020-12-12,26,24,2,0,FALSE,81,0
6972,5013,US,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,88,0
6973,22933,US,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,80,0
6974,5018,CA,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,89,0
6975,15810,US,mobile,2020-12-12,2020-12-12,26,24,2,0,FALSE,81,0
6976,15811,US,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,85,0
6977,5031,US,mobile,2020-12-12,2020-12-12,26,24,2,0,FALSE,81,0
6978,1387,US,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,84,0
6979,1388,US,mobile,2020-12-12,2020-12-12,26,24,2,0,FALSE,78,0
6980,30260,US,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,81,0
6981,22960,US,mobile,2020-12-12,2020-12-12,26,24,2,0,FALSE,81,0
6982,1395,CA,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,149,0
6983,1399,US,desktop,2020-12-12,2020-12-12,26,24,2,0,FALSE,79,0
6984,15023,GB,desktop,2020-11-29,2020-11-29,26,24,2,0,FALSE,335,0
6985,20909,US,desktop,2020-11-29,2020-11-29,26,24,2,0,FALSE,80,0
6986,28182,BR,desktop,2020-11-29,2020-11-29,26,24,2,0,FALSE,78,0
6987,9947,US,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,81,0
6988,24280,US,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,81,0
6989,27917,UA,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,82,0
6990,24282,US,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,79,0
6991,27919,US,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,82,0
6992,9950,US,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,82,0
6993,13479,VN,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,144,0
6994,27925,US,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,81,0
6995,6313,US,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,79,0
6996,9955,ES,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,80,0
6997,31552,US,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,79,0
6998,20646,US,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,83,0
6999,17086,US,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,92,0
7000,20649,US,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,79,0
7001,9958,US,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,79,0
7002,27930,GB,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,84,0
7003,20651,IN,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,80,0
7004,20654,VN,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,92,0
7005,2664,IN,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,81,0
7006,17097,US,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,79,0
7007,31565,US,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,81,0
7008,17102,US,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,79,0
7009,20666,US,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,81,0
7010,31570,JP,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,81,0
7011,27945,FR,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,91,0
7012,31572,US,desktop,2020-12-13,2020-12-13,26,24,2,0,FALSE,87,0
7013,13513,US,mobile,2020-12-13,2020-12-13,26,24,2,0,FALSE,81,0
7014,3633,CA,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,81,0
7015,7284,US,mobile,2020-11-30,2020-11-30,26,24,2,0,FALSE,83,0
7016,21636,AR,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,86,0
7017,21639,US,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,79,0
7018,10918,US,mobile,2020-11-30,2020-11-30,26,24,2,0,FALSE,84,0
7019,28878,JP,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,83,0
7020,25288,US,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,78,0
7021,28893,US,mobile,2020-11-30,2020-11-30,26,24,2,0,FALSE,88,0
7022,25298,US,mobile,2020-11-30,2020-11-30,26,24,2,0,FALSE,82,0
7023,7323,AU,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,79,0
7024,7328,IN,mobile,2020-11-30,2020-11-30,26,24,2,0,FALSE,80,0
7025,10949,US,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,81,0
7026,265445,GB,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,31,0
7027,14510,DE,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,86,0
7028,21671,US,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,81,0
7029,28927,US,mobile,2020-11-30,2020-11-30,26,24,2,0,FALSE,85,0
7030,14519,US,mobile,2020-11-30,2020-11-30,26,24,2,0,FALSE,77,0
7031,3711,US,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,82,0
7032,25330,IN,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,80,0
7033,7369,IL,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,84,0
7034,14528,NL,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,80,0
7035,25339,US,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,81,0
7036,3729,ES,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,145,0
7037,28954,US,mobile,2020-11-30,2020-11-30,26,24,2,0,FALSE,82,0
7038,14535,AU,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,191,0
7039,105,US,desktop,2020-11-30,2020-11-30,26,24,2,0,FALSE,82,0
7040,4287,HK,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,81,0
7041,4290,US,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,80,0
7042,25916,US,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,94,0
7043,29527,US,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,90,0
7044,4299,NG,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,82,0
7045,7966,US,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,96,0
7046,15114,CA,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,85,0
7047,22256,MX,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,85,0
7048,11554,BE,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,89,0
7049,4315,CA,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,103,0
7050,7987,US,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,95,0
7051,4320,JP,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,84,0
7052,7991,IN,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,87,0
7053,7331,PK,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,110,0
7054,4328,IL,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,80,0
7055,22275,IT,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,79,0
7056,733,DE,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,84,0
7057,25968,US,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,85,0
7058,734,US,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,133,0
7059,18708,US,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,82,0
7060,4362,US,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,91,0
7061,18709,CA,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,84,0
7062,28947,US,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,292,0
7063,25981,US,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,82,0
7064,22295,US,tablet,2020-12-03,2020-12-03,26,24,2,0,FALSE,83,0
7065,29596,SG,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,81,0
7066,18720,US,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,80,0
7067,18725,KR,desktop,2020-12-03,2020-12-03,26,24,2,0,FALSE,81,0
7068,22306,US,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,105,0
7069,4381,US,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,134,0
7070,8036,CN,tablet,2020-12-03,2020-12-03,26,24,2,0,FALSE,135,0
7071,18732,US,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,86,0
7072,759,PL,mobile,2020-12-03,2020-12-03,26,24,2,0,FALSE,62,0
7073,31283,IN,desktop,2020-11-27,2020-11-27,26,24,2,0,FALSE,38,0
7074,24017,SG,mobile,2020-11-27,2020-11-27,26,24,2,0,FALSE,296,0
7075,27664,CA,desktop,2020-11-27,2020-11-27,26,24,2,0,FALSE,304,0
7076,28305,US,mobile,2020-12-14,2020-12-14,26,24,2,0,FALSE,78,0
7077,3091,CA,desktop,2020-12-14,2020-12-14,26,24,2,0,FALSE,82,0
7078,10345,US,mobile,2020-12-14,2020-12-14,26,24,2,0,FALSE,79,0
7079,6718,CN,desktop,2020-12-14,2020-12-14,26,24,2,0,FALSE,82,0
7080,13917,CA,desktop,2020-12-14,2020-12-14,26,24,2,0,FALSE,87,0
7081,10348,US,desktop,2020-12-14,2020-12-14,26,24,2,0,FALSE,79,0
7082,13919,TW,desktop,2020-12-14,2020-12-14,26,24,2,0,FALSE,90,0
7083,17472,AR,mobile,2020-12-14,2020-12-14,26,24,2,0,FALSE,82,0
7084,17474,US,desktop,2020-12-14,2020-12-14,26,24,2,0,FALSE,88,0
7085,28311,US,mobile,2020-12-14,2020-12-14,26,24,2,0,FALSE,80,0
7086,24733,ES,mobile,2020-12-14,2020-12-14,26,24,2,0,FALSE,115,0
7087,10355,AR,mobile,2020-12-14,2020-12-14,26,24,2,0,FALSE,80,0
7088,17484,IN,mobile,2020-12-14,2020-12-14,26,24,2,0,FALSE,81,0
7089,24736,IL,tablet,2020-12-14,2020-12-14,26,24,2,0,FALSE,83,0
7090,31992,US,mobile,2020-12-14,2020-12-14,26,24,2,0,FALSE,130,0
7091,3109,US,desktop,2020-12-14,2020-12-14,26,24,2,0,FALSE,83,0
7092,31995,NL,mobile,2020-12-14,2020-12-14,26,24,2,0,FALSE,83,0
7093,17494,US,desktop,2020-12-14,2020-12-14,26,24,2,0,FALSE,82,0
7094,28321,TW,desktop,2020-12-14,2020-12-14,26,24,2,0,FALSE,81,0
7095,32002,US,desktop,2020-12-14,2020-12-14,26,24,2,0,FALSE,85,0
7096,4813,IL,desktop,2020-12-14,2020-12-14,26,12,14,0,FALSE,238,0
7097,9351,EG,mobile,2020-12-04,2020-12-04,26,24,2,0,FALSE,80,0
7098,30943,US,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,104,0
7099,20055,CN,mobile,2020-12-04,2020-12-04,26,24,2,0,FALSE,79,0
7100,9355,IE,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,83,0
7101,5734,SG,mobile,2020-12-04,2020-12-04,26,24,2,0,FALSE,131,0
7102,30950,CA,mobile,2020-12-04,2020-12-04,26,24,2,0,FALSE,78,0
7103,20061,CA,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,83,0
7104,23700,TR,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,92,0
7105,9368,US,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,82,0
7106,5117,IN,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,33,0
7107,23707,US,mobile,2020-12-04,2020-12-04,26,24,2,0,FALSE,89,0
7108,20067,CA,mobile,2020-12-04,2020-12-04,26,24,2,0,FALSE,81,0
7109,2075,BS,mobile,2020-12-04,2020-12-04,26,24,2,0,FALSE,87,0
7110,16528,ES,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,81,0
7111,2076,US,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,82,0
7112,30960,US,mobile,2020-12-04,2020-12-04,26,24,2,0,FALSE,80,0
7113,20077,US,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,81,0
7114,2085,IT,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,79,0
7115,20084,US,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,146,0
7116,23720,HU,mobile,2020-12-04,2020-12-04,26,24,2,0,FALSE,138,0
7117,9398,IL,mobile,2020-12-04,2020-12-04,26,24,2,0,FALSE,89,0
7118,27373,US,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,343,0
7119,30977,US,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,94,0
7120,27374,CA,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,87,0
7121,9404,CN,desktop,2020-12-04,2020-12-04,26,24,2,0,FALSE,82,0
7122,4860,CA,desktop,2020-11-25,2020-11-25,26,24,2,0,FALSE,142,0
7123,24123,IN,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,85,0
7124,2511,US,desktop,2020-12-02,2020-12-02,26,24,2,0,FALSE,84,0
7125,6165,JP,desktop,2020-12-02,2020-12-02,26,24,2,0,FALSE,80,0
7126,13356,GB,desktop,2020-12-02,2020-12-02,26,24,2,0,FALSE,86,0
7127,27778,CA,desktop,2020-12-02,2020-12-02,26,24,2,0,FALSE,85,0
7128,31408,US,desktop,2020-12-02,2020-12-02,26,24,2,0,FALSE,93,0
7129,23736,NO,desktop,2020-12-02,2020-12-02,26,24,2,0,FALSE,69,0
7130,2524,US,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,70,0
7131,24134,IN,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,79,0
7132,11558,TW,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,20,0
7133,27792,IT,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,82,0
7134,24137,US,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,89,0
7135,2531,DZ,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,80,0
7136,4323,US,desktop,2020-12-02,2020-12-02,26,24,2,0,FALSE,29,0
7137,6195,US,desktop,2020-12-02,2020-12-02,26,24,2,0,FALSE,83,0
7138,31424,US,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,101,0
7139,6199,DK,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,85,0
7140,9826,ES,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,81,0
7141,24147,US,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,85,0
7142,24148,NL,desktop,2020-12-02,2020-12-02,26,24,2,0,FALSE,86,0
7143,28944,HK,desktop,2020-12-02,2020-12-02,26,24,2,0,FALSE,161,0
7144,13384,DE,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,80,0
7145,24158,US,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,87,0
7146,9836,FR,desktop,2020-12-02,2020-12-02,26,24,2,0,FALSE,93,0
7147,9842,FR,tablet,2020-12-02,2020-12-02,26,24,2,0,FALSE,143,0
7148,13391,CA,mobile,2020-12-02,2020-12-02,26,24,2,0,FALSE,81,0
7149,18066,US,desktop,2020-12-02,2020-12-02,26,0,26,0,FALSE,317,0
7150,20078,FR,desktop,2020-12-04,2020-12-04,26,26,0,0,FALSE,58,0
7151,29217,US,mobile,2020-12-03,2020-12-03,26,26,0,0,FALSE,116,0
7152,5202,US,mobile,2020-12-26,2020-12-26,26,26,0,0,FALSE,74,0
7153,5009,IN,mobile,2020-12-17,2020-12-17,26,26,0,0,FALSE,126,0
7154,268648,CA,desktop,2020-12-30,2020-12-30,26,26,0,0,FALSE,102,0
7155,21725,US,desktop,2021-01-09,2021-01-09,26,26,0,0,FALSE,833,0
7156,18406,US,desktop,2021-01-27,2021-01-27,26,26,0,0,FALSE,63,0
7157,31136,IL,mobile,2021-01-27,2021-01-27,26,26,0,0,FALSE,342,0
7158,26261,AT,mobile,2021-01-27,2021-01-27,26,26,0,0,FALSE,158,0
7159,9196,US,desktop,2021-01-25,2021-01-25,26,26,0,0,FALSE,122,0
7160,1971,US,desktop,2021-01-21,2021-01-21,26,26,0,0,FALSE,223,0
7161,9281,US,mobile,2021-01-21,2021-01-21,25,12,12,1,TRUE,585,16
7162,19466,DE,tablet,2020-12-30,2020-12-30,25,0,21,4,TRUE,208,43
7163,25809,US,desktop,2020-12-09,2020-12-09,25,13,8,4,TRUE,875,13
7164,14551,HK,tablet,2020-11-30,2020-11-30,25,14,10,1,TRUE,1091,7
7165,24983,GB,desktop,2021-01-20,2021-01-20,25,5,15,5,TRUE,308,150
7166,12317,US,mobile,2020-12-20,2020-12-20,25,12,12,1,TRUE,1264,60
7167,22482,US,mobile,2020-12-05,2020-12-05,25,0,20,5,TRUE,220,135
7168,22750,CA,desktop,2021-01-14,2021-01-14,25,5,18,2,TRUE,639,82
7169,7848,GB,mobile,2020-11-24,2020-11-24,25,0,23,2,TRUE,787,4
7170,19543,US,desktop,2020-12-16,2020-12-16,25,0,20,5,TRUE,297,84
7171,23901,US,desktop,2021-01-27,2021-01-27,25,22,3,0,FALSE,223,0
7172,12725,CN,desktop,2020-12-16,2020-12-16,25,23,2,0,FALSE,191,0
7173,30716,LU,mobile,2021-01-07,2021-01-07,25,1,24,0,FALSE,1267,0
7174,25475,US,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,94,0
7175,7507,CA,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,82,0
7176,7509,US,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,43,0
7177,25482,BR,mobile,2020-11-26,2020-11-26,25,24,1,0,FALSE,108,0
7178,18239,BR,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,86,0
7179,3875,CA,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,86,0
7180,11125,US,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,81,0
7181,18248,CA,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,83,0
7182,234,FR,mobile,2020-11-26,2020-11-26,25,24,1,0,FALSE,80,0
7183,21841,US,mobile,2020-11-26,2020-11-26,25,24,1,0,FALSE,143,0
7184,246,AU,mobile,2020-11-26,2020-11-26,25,24,1,0,FALSE,84,0
7185,21855,US,mobile,2020-11-26,2020-11-26,25,24,1,0,FALSE,46,0
7186,14686,DZ,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,84,0
7187,7545,US,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,83,0
7188,21861,IN,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,85,0
7189,3903,US,mobile,2020-11-26,2020-11-26,25,24,1,0,FALSE,82,0
7190,256,US,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,90,0
7191,3908,US,mobile,2020-11-26,2020-11-26,25,24,1,0,FALSE,78,0
7192,11158,IN,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,87,0
7193,29104,BR,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,84,0
7194,25526,US,mobile,2020-11-26,2020-11-26,25,24,1,0,FALSE,85,0
7195,274,US,mobile,2020-11-26,2020-11-26,25,24,1,0,FALSE,82,0
7196,21877,US,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,83,0
7197,21878,CA,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,83,0
7198,3923,US,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,78,0
7199,14720,US,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,86,0
7200,25539,US,desktop,2020-11-26,2020-11-26,25,24,1,0,FALSE,138,0
7201,10756,US,desktop,2020-11-28,2020-11-28,25,24,1,0,FALSE,141,0
7202,571,CA,mobile,2020-11-28,2020-11-28,25,24,1,0,FALSE,45,0
7203,28696,GB,desktop,2020-11-28,2020-11-28,25,24,1,0,FALSE,80,0
7204,28698,US,tablet,2020-11-28,2020-11-28,25,24,1,0,FALSE,99,0
7205,25145,US,tablet,2020-11-28,2020-11-28,25,24,1,0,FALSE,79,0
7206,21492,NL,desktop,2020-11-28,2020-11-28,25,24,1,0,FALSE,85,0
7207,32335,US,mobile,2020-11-28,2020-11-28,25,24,1,0,FALSE,88,0
7208,7124,IE,mobile,2020-11-28,2020-11-28,25,24,1,0,FALSE,84,0
7209,28704,US,mobile,2020-11-28,2020-11-28,25,24,1,0,FALSE,82,0
7210,7128,US,desktop,2020-11-28,2020-11-28,25,24,1,0,FALSE,140,0
7211,3488,US,desktop,2020-11-28,2020-11-28,25,24,1,0,FALSE,106,0
7212,17897,US,desktop,2020-11-28,2020-11-28,25,24,1,0,FALSE,81,0
7213,7131,US,mobile,2020-11-28,2020-11-28,25,24,1,0,FALSE,84,0
7214,32342,US,mobile,2020-11-28,2020-11-28,25,24,1,0,FALSE,131,0
7215,25152,US,desktop,2020-11-28,2020-11-28,25,24,1,0,FALSE,81,0
7216,28707,IE,desktop,2020-11-28,2020-11-28,25,24,1,0,FALSE,97,0
7217,3501,BD,mobile,2020-11-28,2020-11-28,25,24,1,0,FALSE,81,0
7218,17904,US,desktop,2020-11-28,2020-11-28,25,24,1,0,FALSE,85,0
7219,32346,PK,desktop,2020-11-28,2020-11-28,25,24,1,0,FALSE,80,0
7220,14985,CA,desktop,2020-11-28,2020-11-28,25,24,1,0,FALSE,28,0
